Localidade;Nu_local;Local;Endereco;CEP;Bairro;Secao;Apto
VITÓRIA;1813;CMEI - REINALDO RIDOLFI;RUA PROFESSOR RENATO RIBEIRO DOS SANTOS 265;29070310;MARIA ORTIZ;510;363
VITÓRIA;1813;CMEI - REINALDO RIDOLFI;RUA PROFESSOR RENATO RIBEIRO DOS SANTOS 265;29070310;MARIA ORTIZ;717;165
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;600;349
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;601;343
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;602;349
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;603;363
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;604;364
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;605;380
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;606;358
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;607;360
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;608;358
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;609;424
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;610;340
VITÓRIA;1929;EMEF JUSCELINO KUBSCHEK DE ;R. JERÔNIMO VERVLOET, 880;29070350;MARIA ORTIZ;611;125
VITÓRIA;1970;CENTRO DE CONVIVÊNCIA DA 3ª ;RUA PROFESSORA EXPEDITO RAMOS BORGEA  N/40;29070650;MARIA ORTIZ;641;303
VITÓRIA;1970;CENTRO DE CONVIVÊNCIA DA 3ª ;RUA PROFESSORA EXPEDITO RAMOS BORGEA  N/40;29070650;MARIA ORTIZ;642;306
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;459;394
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;460;386
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;461;391
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;462;385
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;463;380
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;464;383
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;465;385
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;466;382
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;467;412
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;468;432
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;469;426
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;470;442
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;471;420
VITÓRIA;1759;CENTRO EDUCACIONAL ;R. DES. VICENTE CAETANO, 116;29060510;MATA DA PRAIA;472;380
VITÓRIA;2011;COLÉGIO AMÉRICA;R. JOÃO NUNES COELHO, 150;29065490;MATA DA PRAIA;693;384
VITÓRIA;2011;COLÉGIO AMÉRICA;R. JOÃO NUNES COELHO, 150;29065490;MATA DA PRAIA;706;372
VITÓRIA;2011;COLÉGIO AMÉRICA;R. JOÃO NUNES COELHO, 150;29065490;MATA DA PRAIA;716;293
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;11;261
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;12;266
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;13;255
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;14;256
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;15;258
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;16;241
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;17;261
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;18;252
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;19;246
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;20;250
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;21;248
VITÓRIA;1031;ESCOLA DE EDUCAÇÃO PROF. ;PRAÇA  CRISTÓVÃO JACQUES, 260;29055070;PRAIA DE SANTA HELENA;169;252
VITÓRIA;1058;COLÉGIO SAGRADO CORAÇÃO DE ;R. SAGRADO CORAÇÃO MARIA, 315;29055770;PRAIA DO CANTO;22;376
VITÓRIA;1058;COLÉGIO SAGRADO CORAÇÃO DE ;R. SAGRADO CORAÇÃO MARIA, 315;29055770;PRAIA DO CANTO;23;374
VITÓRIA;1058;COLÉGIO SAGRADO CORAÇÃO DE ;R. SAGRADO CORAÇÃO MARIA, 315;29055770;PRAIA DO CANTO;24;377
VITÓRIA;1058;COLÉGIO SAGRADO CORAÇÃO DE ;R. SAGRADO CORAÇÃO MARIA, 315;29055770;PRAIA DO CANTO;195;375
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;29;371
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;30;372
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;31;360
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;32;357
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;33;378
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;34;366
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;35;370
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;162;371
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;174;365
VITÓRIA;1074;EPG IRMÃ MARIA HORTA;R. ALEIXO NETTO, 1060;29050200;PRAIA DO CANTO;685;83
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;36;348
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;37;344
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;38;341
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;217;324
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;256;332
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;425;435
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;429;420
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;432;383
VITÓRIA;1082;EMEF - MARIA LEONOR PEREIRA ;RUA DESEMBARGADOR SANTOS NEVES, N 91;29056055;PRAIA DO CANTO;687;188
VITÓRIA;1252;UP - ESCOLA DE ENSINO MÉDIO E ;R. FORTUNATO RAMOS, 512;29055642;PRAIA DO CANTO;157;405
VITÓRIA;1252;UP - ESCOLA DE ENSINO MÉDIO E ;R. FORTUNATO RAMOS, 512;29055642;PRAIA DO CANTO;163;402
VITÓRIA;1252;UP - ESCOLA DE ENSINO MÉDIO E ;R. FORTUNATO RAMOS, 512;29055642;PRAIA DO CANTO;183;397
VITÓRIA;1252;UP - ESCOLA DE ENSINO MÉDIO E ;R. FORTUNATO RAMOS, 512;29055642;PRAIA DO CANTO;208;384
VITÓRIA;1252;UP - ESCOLA DE ENSINO MÉDIO E ;R. FORTUNATO RAMOS, 512;29055642;PRAIA DO CANTO;415;411
VITÓRIA;1252;UP - ESCOLA DE ENSINO MÉDIO E ;R. FORTUNATO RAMOS, 512;29055642;PRAIA DO CANTO;416;390
VITÓRIA;1252;UP - ESCOLA DE ENSINO MÉDIO E ;R. FORTUNATO RAMOS, 512;29055642;PRAIA DO CANTO;421;446
VITÓRIA;1252;UP - ESCOLA DE ENSINO MÉDIO E ;R. FORTUNATO RAMOS, 512;29055642;PRAIA DO CANTO;422;447
VITÓRIA;1716;ESCOLA DA ILHA NOVO MUNDO;RUA JAYME MARTINS, N 80;29055610;PRAIA DO CANTO;185;373
VITÓRIA;1716;ESCOLA DA ILHA NOVO MUNDO;RUA JAYME MARTINS, N 80;29055610;PRAIA DO CANTO;189;243
VITÓRIA;1716;ESCOLA DA ILHA NOVO MUNDO;RUA JAYME MARTINS, N 80;29055610;PRAIA DO CANTO;204;373
VITÓRIA;1716;ESCOLA DA ILHA NOVO MUNDO;RUA JAYME MARTINS, N 80;29055610;PRAIA DO CANTO;220;361
VITÓRIA;1716;ESCOLA DA ILHA NOVO MUNDO;RUA JAYME MARTINS, N 80;29055610;PRAIA DO CANTO;683;334
VITÓRIA;1716;ESCOLA DA ILHA NOVO MUNDO;RUA JAYME MARTINS, N 80;29055610;PRAIA DO CANTO;696;243
VITÓRIA;2046;ESCOLA CRESCER PHD;AV RIO BRANCO, 1805;29055643;PRAIA DO CANTO;702;382
VITÓRIA;2046;ESCOLA CRESCER PHD;AV RIO BRANCO, 1805;29055643;PRAIA DO CANTO;708;370
VITÓRIA;2046;ESCOLA CRESCER PHD;AV RIO BRANCO, 1805;29055643;PRAIA DO CANTO;714;373
VITÓRIA;2046;ESCOLA CRESCER PHD;AV RIO BRANCO, 1805;29055643;PRAIA DO CANTO;719;87
VITÓRIA;1732;CMEI MARLENE ORLANDE ;PRAÇA TERESINHA GRECCHI S/N;29070100;REPÚBLICA;442;163
VITÓRIA;1732;CMEI MARLENE ORLANDE ;PRAÇA TERESINHA GRECCHI S/N;29070100;REPÚBLICA;443;160
VITÓRIA;1732;CMEI MARLENE ORLANDE ;PRAÇA TERESINHA GRECCHI S/N;29070100;REPÚBLICA;444;159
VITÓRIA;1732;CMEI MARLENE ORLANDE ;PRAÇA TERESINHA GRECCHI S/N;29070100;REPÚBLICA;445;161
VITÓRIA;1732;CMEI MARLENE ORLANDE ;PRAÇA TERESINHA GRECCHI S/N;29070100;REPÚBLICA;446;159
VITÓRIA;1732;CMEI MARLENE ORLANDE ;PRAÇA TERESINHA GRECCHI S/N;29070100;REPÚBLICA;447;424
VITÓRIA;1732;CMEI MARLENE ORLANDE ;PRAÇA TERESINHA GRECCHI S/N;29070100;REPÚBLICA;448;163
VITÓRIA;1732;CMEI MARLENE ORLANDE ;PRAÇA TERESINHA GRECCHI S/N;29070100;REPÚBLICA;449;159
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;479;333
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;480;334
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;481;333
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;482;333
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;483;334
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;484;334
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;485;334
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;486;332
VITÓRIA;1775;EEEM ARNULPHO MATTOS;R. PRESIDENTE NEREU RAMOS, S/N;29070160;REPÚBLICA;487;330
VITÓRIA;1783;ESESP - ESCOLA DE SERVIÇO PÚBLICO ;R. FRANCISCO FUNDÃO, 155;29070100;REPÚBLICA;488;195
VITÓRIA;1783;ESESP - ESCOLA DE SERVIÇO PÚBLICO ;R. FRANCISCO FUNDÃO, 155;29070100;REPÚBLICA;489;191
VITÓRIA;1783;ESESP - ESCOLA DE SERVIÇO PÚBLICO ;R. FRANCISCO FUNDÃO, 155;29070100;REPÚBLICA;490;188
VITÓRIA;1783;ESESP - ESCOLA DE SERVIÇO PÚBLICO ;R. FRANCISCO FUNDÃO, 155;29070100;REPÚBLICA;491;192
VITÓRIA;1783;ESESP - ESCOLA DE SERVIÇO PÚBLICO ;R. FRANCISCO FUNDÃO, 155;29070100;REPÚBLICA;492;192
VITÓRIA;1783;ESESP - ESCOLA DE SERVIÇO PÚBLICO ;R. FRANCISCO FUNDÃO, 155;29070100;REPÚBLICA;493;185
VITÓRIA;1902;EMEF ARTHUR DA COSTA E SILVA;R. PRES. RODRIGUES ALVES, 255;29072610;REPÚBLICA;589;373
VITÓRIA;1902;EMEF ARTHUR DA COSTA E SILVA;R. PRES. RODRIGUES ALVES, 255;29072610;REPÚBLICA;590;374
VITÓRIA;1902;EMEF ARTHUR DA COSTA E SILVA;R. PRES. RODRIGUES ALVES, 255;29072610;REPÚBLICA;591;367
VITÓRIA;1902;EMEF ARTHUR DA COSTA E SILVA;R. PRES. RODRIGUES ALVES, 255;29072610;REPÚBLICA;592;368
VITÓRIA;1902;EMEF ARTHUR DA COSTA E SILVA;R. PRES. RODRIGUES ALVES, 255;29072610;REPÚBLICA;593;373
VITÓRIA;1015;SECRETARIA ESTADUAL DE ;AV. CEZAR HILAL, 1111;29056085;SANTA LÚCIA;1;330
VITÓRIA;1015;SECRETARIA ESTADUAL DE ;AV. CEZAR HILAL, 1111;29056085;SANTA LÚCIA;2;313
VITÓRIA;1015;SECRETARIA ESTADUAL DE ;AV. CEZAR HILAL, 1111;29056085;SANTA LÚCIA;3;325
VITÓRIA;1015;SECRETARIA ESTADUAL DE ;AV. CEZAR HILAL, 1111;29056085;SANTA LÚCIA;4;314
VITÓRIA;1015;SECRETARIA ESTADUAL DE ;AV. CEZAR HILAL, 1111;29056085;SANTA LÚCIA;5;329
VITÓRIA;1015;SECRETARIA ESTADUAL DE ;AV. CEZAR HILAL, 1111;29056085;SANTA LÚCIA;168;338
VITÓRIA;1015;SECRETARIA ESTADUAL DE ;AV. CEZAR HILAL, 1111;29056085;SANTA LÚCIA;181;309
VITÓRIA;1015;SECRETARIA ESTADUAL DE ;AV. CEZAR HILAL, 1111;29056085;SANTA LÚCIA;191;248
VITÓRIA;1023;CENTRO EDUCACIONAL ;RUA ELIAS TOMMASI SOBRINHO, 154;29052231;SANTA LÚCIA;6;372
VITÓRIA;1023;CENTRO EDUCACIONAL ;RUA ELIAS TOMMASI SOBRINHO, 154;29052231;SANTA LÚCIA;7;377
VITÓRIA;1023;CENTRO EDUCACIONAL ;RUA ELIAS TOMMASI SOBRINHO, 154;29052231;SANTA LÚCIA;8;372
VITÓRIA;1023;CENTRO EDUCACIONAL ;RUA ELIAS TOMMASI SOBRINHO, 154;29052231;SANTA LÚCIA;9;375
VITÓRIA;1023;CENTRO EDUCACIONAL ;RUA ELIAS TOMMASI SOBRINHO, 154;29052231;SANTA LÚCIA;10;376
VITÓRIA;1023;CENTRO EDUCACIONAL ;RUA ELIAS TOMMASI SOBRINHO, 154;29052231;SANTA LÚCIA;209;367
VITÓRIA;1023;CENTRO EDUCACIONAL ;RUA ELIAS TOMMASI SOBRINHO, 154;29052231;SANTA LÚCIA;430;379
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;39;334
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;40;335
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;41;329
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;42;334
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;43;335
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;44;334
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;45;331
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;180;334
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;198;335
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;227;335
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;426;358
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;431;352
VITÓRIA;1368;FDV - FACULDADE DE DIREITO DE ;RUA DR. JOÃO CARLOS DE SOUZA, 779;29056919;SANTA LÚCIA;434;334
VITÓRIA;2054;CENTRO EDUCACIONAL ;RUA CONSTANTE SODRÉ, 655;29055420;SANTA LÚCIA;143;406
VITÓRIA;2054;CENTRO EDUCACIONAL ;RUA CONSTANTE SODRÉ, 655;29055420;SANTA LÚCIA;144;399
VITÓRIA;2054;CENTRO EDUCACIONAL ;RUA CONSTANTE SODRÉ, 655;29055420;SANTA LÚCIA;700;384
VITÓRIA;2054;CENTRO EDUCACIONAL ;RUA CONSTANTE SODRÉ, 655;29055420;SANTA LÚCIA;707;376
VITÓRIA;1066;EMESCAM - ESCOLA DE ;AV. NOSSA SENHORA DA PENHA, 2190;29045402;SANTA LUÍZA;25;377
VITÓRIA;1066;EMESCAM - ESCOLA DE ;AV. NOSSA SENHORA DA PENHA, 2190;29045402;SANTA LUÍZA;26;376
VITÓRIA;1066;EMESCAM - ESCOLA DE ;AV. NOSSA SENHORA DA PENHA, 2190;29045402;SANTA LUÍZA;27;379
VITÓRIA;1066;EMESCAM - ESCOLA DE ;AV. NOSSA SENHORA DA PENHA, 2190;29045402;SANTA LUÍZA;28;380
VITÓRIA;1066;EMESCAM - ESCOLA DE ;AV. NOSSA SENHORA DA PENHA, 2190;29045402;SANTA LUÍZA;187;378
VITÓRIA;1066;EMESCAM - ESCOLA DE ;AV. NOSSA SENHORA DA PENHA, 2190;29045402;SANTA LUÍZA;231;375
VITÓRIA;1066;EMESCAM - ESCOLA DE ;AV. NOSSA SENHORA DA PENHA, 2190;29045402;SANTA LUÍZA;251;378
VITÓRIA;1805;CAJUN - SOLON BORGES;PRAÇA ODILON BRIJÓ S/N;29072075;SOLON BORGES;505;401
VITÓRIA;1805;CAJUN - SOLON BORGES;PRAÇA ODILON BRIJÓ S/N;29072075;SOLON BORGES;506;443
VITÓRIA;1805;CAJUN - SOLON BORGES;PRAÇA ODILON BRIJÓ S/N;29072075;SOLON BORGES;507;124
